BE;BEJAM;1;Jambes;1
BE;BEJAV;1;Java;1
BE;BEJPS;1;Jemeppe-sur-Sambre;1
BE;BEJAK;1;Jupille-sur-Meuse;1
BE;BEKCT;1;Kachtem;1
BE;BEKAI;1;Kain;1
BE;BEKOU;1;Kallo;1
BE;BEKMH;1;Kampenhout;1
BE;BEKAN;1;Kanne (Canne);0
BE;BEKPB;1;Kapelle-op-den-Bos;1
BE;BEKLE;1;Kaulille;1
BE;BEKHN;1;Kerkhove;1
BE;BEKSN;1;Kessenich;1
BE;BEKDE;1;Kieldrecht;1
BE;BEKRO;1;Kinrooi;1
BE;BEKVE;1;Klein Veerle;1
BE;BEKSR;1;Kluisbergen;1
BE;BEKNS;1;Knesselaere;1
BE;BEKJK;1;Kortrijk;1
BE;BEKEK;1;Kruibeke;1
BE;BEKRN;1;Kuringen;1
BE;BEKUU;1;Kuurne;1
BE;BEKWA;1;Kwaadmechelen;1
BE;BERAR;1;La Roche-en-Ardenne;1
BE;BEBSI;1;Labuissière;1
BE;BELUZ;1;Ladeuze;1
BE;BELAN;1;Lanaken;1
BE;BELNY;1;Lanaye (Ternaaien);1
BE;BELGM;1;Landegem;1
BE;BELDS;1;Landelies;1
BE;BELGB;1;Langerbrugge;1
BE;BELGO;1;Langerlo;1
BE;BELNK;1;Lanklaar;1
BE;BELQA;1;Lanquesaint;1
BE;BELPI;1;Laplaigne;1
BE;BELAW;1;Lauwe;1
BE;BEROU;1;Le Roeulx;1
BE;BELRG;1;Ledeberg;1
BE;BELFE;1;Leffinge;1
BE;BELBE;1;Lembeek;1
BE;BELPG;1;Leopoldsburg;1
BE;BELES;1;Lessines;1
BE;BELEU;1;Leuven;1
BE;BELHK;1;Liefkenshoek;1
BE;BELGG;1;Liège;1
BE;BELIE;1;Lier;1
BE;BELIL;1;Lillo;1
BE;BELSG;1;Lissewege;1
BE;BELIX;1;Lixhe;1
BE;BELBS;1;Lobbes;1
BE;BELOK;1;Lokeren;1
BE;BELML;1;Lommel;1
BE;BELOT;1;Lot;1
BE;BELOZ;1;Lozen;1
BE;BELUM;1;Lummen;1
BE;BELUI;1;Lustin;1
BE;BEMSK;1;Maaseik;1
BE;BEMMN;1;Maasmechelen;1
BE;BEMFF;1;Maffle;1
BE;BEMSR;1;Maisières;1
BE;BEMAN;1;Manage;1
BE;BEMLD;1;Marche-les-Dames;1
BE;BEMAP;1;Marchienne-au-Pont;1
BE;BEMLY;1;Marly;1
BE;BEMHN;1;Massenhoven;1
BE;BEMBY;1;Maubray;1
BE;BEMRG;1;Maurage;1
BE;BEECH;1;Mechelen;1
BE;BEMEE;1;Meer;1
BE;BEMEH;1;Meerhout;1
BE;BEMGM;1;Meigem;1
BE;BEMEG;1;Meilegem;1
BE;BEMEL;1;Melle;1
BE;BEELS;1;Melsen;1
BE;BEMEN;1;Menen;1
BE;BEMRL;1;Merelbeke;1
BE;BEMRD;1;Merendree;1
BE;BEMRM;1;Merkem;1
BE;BEMRK;1;Merksem;1
BE;BEMSP;1;Mespelare;1
BE;BEMNO;1;Moen;1
BE;BEMEW;1;Moerbeke-Waas;1
BE;BEMRB;1;Moerbrugge;1
BE;BEMZK;1;Moerzeke;1
BE;BEMGN;1;Moignelée;1
BE;BEMLO;1;Mol;1
BE;BEMSS;1;Monceau-sur-Sambre;1
BE;BEMQS;1;Mons;1
BE;BEMSI;1;Monsin;1
BE;BEMGS;1;Montignies-sur-Sambre;1
BE;BEMRO;1;Mornimont;1
BE;BEMUI;1;Muizen;1
BE;BENMC;1;Namêche;1
BE;BENAM;1;Namur;1
BE;BENVH;1;Neder-Over-Heembeek;1
BE;BENHA;1;Neerharen;1
BE;BENRT;1;Neeroeteren;1
BE;BENRP;1;Neerpelt;1
BE;BENFE;1;Neffe;1
BE;BENHY;1;Neuville-sous-Huy;1
BE;BENVL;1;Nevele;1
BE;BENIL;1;Niel;1
BE;BENIE;1;Nieuwpoort;1
BE;BENYL;1;Nijlen;1
BE;BENBA;1;Nimy;1
BE;BENNV;1;Ninove;1
